time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
1.83796,1.42102,0.0016454,0.0932852,0.00997088,-0.00671117,1.77246,3.47059,0.0016454,1.98743
1.85735,1.42816,0.00162734,0.0933811,0.00939563,-0.00671117,1.68544,3.8,0.00162734,1.98946
1.86786,1.44461,0.00158578,0.093477,0.00824515,-0.00671117,1.69918,3.28235,0.00158578,1.9915
1.87887,1.45182,0.00156756,0.0935728,0.00747816,-0.00671117,1.67628,2.42353,0.00156756,1.99354
1.89762,1.46822,0.00152611,0.0935728,0.00680704,-0.00671117,1.68544,3.6,0.00152611,1.99354
1.9087,1.4755,0.00150772,0.0937646,0.00642354,-0.00680704,1.7175,3.2,0.00150772,1.99761
1.92816,1.49184,0.00146644,0.0938604,0.00786165,-0.00680704,1.7862,0.917647,0.00146644,1.99965
1.94902,1.50009,0.00144559,0.0939563,0.00853277,-0.00690291,1.9236,3.29412,0.00144559,2.00168
1.95901,1.51636,0.00140447,0.0940522,0.00719053,-0.00699879,1.98314,3.38824,0.00140447,2.00372
1.9671,1.52305,0.00138759,0.0942439,0.00699879,-0.00699879,1.96024,3.50588,0.00138759,2.00779
1.98789,1.5391,0.00134702,0.0942439,0.00680704,-0.00699879,1.94192,3.50588,0.00134702,2.00779
1.99667,1.54637,0.00132866,0.0944357,0.01371,-0.00690291,1.87322,4.35294,0.00132866,2.01186
2.01669,1.55433,0.00130853,0.0946274,0.0164903,-0.00699879,1.93734,3.88235,0.00130853,2.01594
2.02684,1.56983,0.00126937,0.0949151,0.0133265,-0.00699879,1.96024,4.08235,0.00126937,2.02205
2.04667,1.578,0.00124874,0.0950109,0.0112172,-0.00699879,1.90986,4.44706,0.00124874,2.02408
2.05695,1.59347,0.00120963,0.0952027,0.0107379,-0.00690291,1.85948,5.32941,0.00120963,2.02816
2.07679,1.60166,0.00118894,0.0952986,0.00968325,-0.00690291,1.74498,4.75294,0.00118894,2.03019
2.08646,1.61713,0.00114985,0.0954903,0.00728641,-0.00680704,1.7175,4.34118,0.00114985,2.03426
2.10676,1.62356,0.00113361,0.0954903,0.0058483,-0.00671117,1.59842,4.34118,0.00113361,2.03426
2.1167,1.6408,0.00109006,0.0955862,0.00460194,-0.00680704,1.5801,4.25882,0.00109006,2.0363
2.13632,1.64735,0.00107351,0.0956821,0.00450607,-0.00680704,1.63048,4.14118,0.00107351,2.03834
2.14777,1.66537,0.00102796,0.0955862,0.00201335,-0.00680704,1.6946,1.72941,0.00102796,2.0363
2.16975,1.68263,0.000984345,0.0955862,-0.00412257,-0.00690291,1.7404,1.45882,0.000984345,2.0363
2.18104,1.68992,0.00096593,0.0953944,-0.00575243,-0.00690291,1.76788,3.95294,0.00096593,2.03223
2.19974,1.70643,0.000924206,0.0954903,0.00699879,-0.00699879,1.89612,4.25882,0.000924206,2.03426
2.20877,1.71356,0.000906204,0.0956821,0.00776578,-0.00719053,2.13886,4.55294,0.000906204,2.03834
2.23003,1.73012,0.000864357,0.0956821,0.00651942,-0.00719053,2.1526,4.58824,0.000864357,2.03834
2.24139,1.73787,0.000844779,0.0958738,0.00498544,-0.00719053,2.09764,4.92941,0.000844779,2.04241
2.26017,1.75381,0.00080449,0.0959697,0.00661529,-0.00719053,2.0381,4.17647,0.00080449,2.04445
2.26856,1.76101,0.000786307,0.0960655,0.00795753,-0.00709466,1.91444,4.91765,0.000786307,2.04648
2.2884,1.76876,0.000766731,0.0961614,0.00882039,-0.00699879,1.85948,3.51765,0.000766731,2.04852
2.29876,1.78456,0.000726804,0.096449,0.0160109,-0.00699879,1.81826,2.96471,0.000726804,2.05463
2.31908,1.79265,0.000706363,0.0966408,0.0175449,-0.00699879,1.85948,2.56471,0.000706363,2.0587
2.32977,1.80903,0.000664975,0.0969284,0.0108337,-0.00699879,1.89154,2.63529,0.000664975,2.06481
2.35004,1.82461,0.000625609,0.0969284,0.0080534,-0.00690291,1.76788,3.11765,0.000625609,2.06481
2.36003,1.83276,0.000605022,0.0970243,0.00546481,-0.00690291,1.7175,3.69412,0.000605022,2.06684
2.38033,1.84812,0.00056619,0.0971202,0.00460194,-0.00680704,1.61216,3.43529,0.00056619,2.06888
2.39082,1.85729,0.00054304,0.097216,0.00517718,-0.00690291,1.61674,3.27059,0.00054304,2.07091
2.41091,1.87251,0.000504562,0.097216,0.00536893,-0.00690291,1.73582,3.11765,0.000504562,2.07091
2.42068,1.88103,0.000483045,0.0973119,0.00450607,-0.00699879,1.79994,3.09412,0.000483045,2.07295
2.44093,1.88754,0.000466581,0.0973119,0.00412257,-0.00709466,1.93734,3.57647,0.000466581,2.07295
2.45045,1.90476,0.000423081,0.0974078,0.00325971,-0.00709466,1.98772,3.69412,0.000423081,2.07498
2.47062,1.9111,0.000407073,0.0974078,0.00297209,-0.00719053,2.01978,3.63529,0.000407073,2.07498
2.48194,1.92944,0.000360712,0.0974078,0.00258859,-0.00709466,2.02436,3.35294,0.000360712,2.07498
2.50072,1.93604,0.000344052,0.0975037,0.00249272,-0.00709466,1.95108,3.32941,0.000344052,2.07702
2.51083,1.95227,0.000303027,0.0975037,0.00249272,-0.00709466,1.92818,3.65882,0.000303027,2.07702
2.52473,1.95891,0.000286261,0.0975995,0.00268447,-0.00699879,1.85948,3.63529,0.000286261,2.07906
2.53408,1.971,0.000255717,0.0975995,0.00278034,-0.00699879,1.84116,3.69412,0.000255717,2.07906
2.54277,1.97744,0.000239436,0.0975995,0.00278034,-0.00699879,1.8091,3.62353,0.000239436,2.07906
2.56333,1.98425,0.000222225,0.0976954,0.00297209,-0.00699879,1.79536,3.05882,0.000222225,2.08109
2.57372,2.00219,0.00017691,0.0976954,0.00316384,-0.00699879,1.79536,3.31765,0.00017691,2.08109
2.59395,2.00882,0.000160146,0.0977913,0.00306796,-0.00699879,1.82742,3.69412,0.000160146,2.08313
2.60361,2.02598,0.000116778,0.0977913,0.00297209,-0.00699879,1.85032,3.65882,0.000116778,2.08313
2.62281,2.0325,0.000100303,0.0978871,0.00287621,-0.00709466,1.89154,3.67059,0.000100303,2.08516
2.63251,2.04895,5.87338e-05,0.0978871,0.00258859,-0.00709466,1.90986,3.69412,5.87338e-05,2.08516
2.65114,2.05543,4.23646e-05,0.0978871,0.00239685,-0.00709466,1.90986,3.63529,4.23646e-05,2.08516
2.66091,2.07116,2.6311e-06,0.0978871,0.0022051,-0.00709466,1.90986,3.95294,2.6311e-06,2.08516
2.672,2.0779,-1.44093e-05,0.0978871,0.00210922,-0.00709466,1.91444,3.90588,-1.44093e-05,2.08516
2.68995,2.09425,-5.57059e-05,0.0978871,0.00210922,-0.00709466,1.91444,3.77647,-5.57059e-05,2.08516
2.69833,2.1011,-7.30172e-05,0.0978871,0.00191748,-0.00709466,1.90528,3.95294,-7.30172e-05,2.08516
2.71878,2.11008,-9.57204e-05,0.0978871,0.0018216,-0.00699879,1.88238,4.21176,-9.57204e-05,2.08516
2.72896,2.1251,-0.000133674,0.0981748,0.0199418,-0.00719053,1.90986,4.34118,-0.000133674,2.09127
2.74863,2.13341,-0.000154657,0.0983665,0.0213799,-0.00728641,2.16176,4.4,-0.000154657,2.09534
2.75887,2.14892,-0.000193846,0.09875,0.022051,-0.00738228,2.25336,4.52941,-0.000193846,2.10348
2.7787,2.15566,-0.000210886,0.0990376,0.0240643,-0.00747816,2.32664,3.98824,-0.000210886,2.10959
