time,q_meas,q_gear_meas ,dq_meas,q_spring_meas,tau_current,tau_sensor
2.615,2.59128,2.59176,-0.300373,-0.0170655,7.92941,0
2.62299,2.58907,2.58946,-0.300277,-0.0171614,5.61176,0
2.63099,2.58677,2.58725,-0.300085,-0.0172573,6.63529,0
2.639,2.58447,2.58505,-0.294237,-0.0172573,6.98824,0
2.64699,2.58226,2.58274,-0.302386,-0.0173532,2.44706,0
2.65503,2.57996,2.58054,-0.302674,-0.0173532,7.15294,0
2.66699,2.57805,2.57853,-0.288005,-0.0173532,6.87059,0
2.675,2.57431,2.57479,-0.316096,-0.017449,3.31765,0
2.68316,2.5721,2.57249,-0.295483,-0.0175449,7.56471,0
2.69104,2.5698,2.57038,-0.301044,-0.0178325,5.03529,0
2.69899,2.5675,2.56817,-0.292511,-0.0180243,7.04706,0
2.70699,2.5652,2.56587,-0.296538,-0.0181201,7.95294,0
2.71906,2.5629,2.56367,-0.298839,-0.018216,5.18824,0
2.727,2.55935,2.56031,-0.295195,-0.0183119,4.18824,0
2.73499,2.55705,2.55791,-0.29184,-0.018216,7.12941,0
2.74299,2.55465,2.55542,-0.308234,-0.0181201,7.74118,0
2.75099,2.55226,2.55293,-0.304016,-0.0180243,7.38824,0
2.75899,2.54986,2.55043,-0.32204,-0.0179284,4.25882,0
2.76699,2.54737,2.54785,-0.324053,-0.0178325,7.15294,0
2.77499,2.54497,2.54535,-0.347159,-0.0178325,8.30588,0
2.78299,2.54248,2.54296,-0.324437,-0.0179284,8.88235,0
2.79099,2.53998,2.54037,-0.329039,-0.0180243,6.61176,0
2.79899,2.53759,2.53797,-0.330094,-0.018216,5.54118,0
2.80699,2.53509,2.53548,-0.318972,-0.0181201,3.28235,0
2.81499,2.5326,2.53289,-0.319835,-0.018216,7.43529,0
2.82299,2.53021,2.53049,-0.320123,-0.0183119,9.14118,0
2.83099,2.52771,2.528,-0.318876,-0.0183119,7.87059,0
2.83899,2.52532,2.5256,-0.327984,-0.0185036,5.85882,0
2.84699,2.52292,2.52301,-0.335367,-0.0185995,2.15294,0
2.85499,2.52043,2.52052,-0.31322,-0.0188871,9.54118,0
2.86299,2.51793,2.51822,-0.322903,-0.0190789,9.31765,0
2.87099,2.51544,2.51592,-0.325108,-0.0192706,9.75294,0
2.87899,2.51304,2.51362,-0.332874,-0.0194624,6.77647,0
2.887,2.51055,2.51113,-0.332682,-0.0195583,4.96471,0
2.89499,2.50806,2.50883,-0.321081,-0.0195583,6.97647,0
2.90299,2.50557,2.50624,-0.310343,-0.0195583,8.50588,0
2.91099,2.50317,2.50374,-0.340064,-0.0194624,9.69412,0
2.91899,2.50068,2.50116,-0.319547,-0.0193665,8.69412,0
2.92699,2.49818,2.49866,-0.320698,-0.0193665,6.09412,0
2.93499,2.49569,2.49607,-0.335462,-0.0192706,5.17647,0
2.94299,2.4932,2.49339,-0.327888,-0.0191748,3.41176,0
2.95099,2.49061,2.49099,-0.343612,-0.0192706,7.72941,0
2.95901,2.48812,2.4885,-0.346584,-0.0193665,8.30588,0
2.96699,2.48553,2.48591,-0.347063,-0.0192706,8.55294,0
2.97499,2.48294,2.48323,-0.330669,-0.0191748,9.55294,0
2.98299,2.48045,2.48073,-0.325971,-0.0193665,9.92941,0
2.99099,2.47786,2.47824,-0.331244,-0.0194624,10.1294,0
2.99899,2.47537,2.47556,-0.359143,-0.0196541,8.58823,0
3.00699,2.47287,2.47306,-0.331915,-0.0198459,8.2,0
3.01499,2.47028,2.47048,-0.327984,-0.0199418,7.03529,0
3.02299,2.4677,2.46789,-0.33086,-0.0202294,6.92941,0
3.03099,2.46511,2.46549,-0.326546,-0.020517,5.64706,0
3.03899,2.46252,2.46309,-0.334024,-0.0207087,6.55294,0
3.04699,2.45983,2.4606,-0.346584,-0.0209005,6.34118,0
3.055,2.45725,2.45792,-0.356267,-0.0209005,7.49412,0
3.06299,2.45456,2.45533,-0.344187,-0.0209005,6.72941,0
3.07099,2.45197,2.45264,-0.351377,-0.0209005,7.27059,0
3.07899,2.44929,2.44977,-0.359335,-0.0208046,7.24706,0
3.08704,2.4466,2.44708,-0.341119,-0.0207087,8.87059,0
3.09499,2.44401,2.4443,-0.365759,-0.020517,8.28235,0
3.10299,2.44143,2.44152,-0.349268,-0.020517,8.36471,0
3.111,2.43865,2.43893,-0.391453,-0.0204211,10.0353,0
3.11899,2.43596,2.43625,-0.362978,-0.0204211,11.0235,0
3.12699,2.43328,2.43347,-0.347638,-0.0204211,11.1529,0
3.13499,2.43059,2.43069,-0.347926,-0.0204211,10.2824,0
3.14299,2.42781,2.428,-0.361828,-0.020517,9.12941,0
3.151,2.42522,2.42522,-0.353774,-0.020517,7.68235,0
3.15899,2.42254,2.42254,-0.35713,-0.0207087,7.42353,0
3.16699,2.41995,2.41995,-0.353487,-0.0209964,7.51765,0
3.17499,2.41736,2.41736,-0.349556,-0.0210922,8.22353,0
3.18299,2.41468,2.41477,-0.338914,-0.0213799,3.72941,0
3.19099,2.41209,2.41228,-0.338722,-0.0216675,7.65882,0
3.19899,2.4094,2.40969,-0.343036,-0.0219551,4.98824,0
