time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
2.22494,1.72442,0.00141626,0.120801,-0.00450607,-0.0107379,2.35412,0.776471,0.00141626,2.57112
2.24312,1.73311,0.00139261,0.120705,-0.00393083,-0.010642,2.35412,0.705882,0.00139261,2.56909
2.25571,1.74892,0.00134958,0.120705,-0.00325971,-0.010642,2.33122,0.658824,0.00134958,2.56909
2.27982,1.75787,0.00132522,0.120705,-0.00297209,-0.010642,2.2671,0.588235,0.00132522,2.56909
2.29266,1.77813,0.0012701,0.120609,-0.00249272,-0.0105461,2.2213,0.552941,0.0012701,2.56706
2.31193,1.78636,0.00124772,0.120609,-0.00230097,-0.0105461,2.19382,0.564706,0.00124772,2.56706
2.32352,1.80257,0.00120359,0.120609,-0.0022051,-0.0105461,2.20756,0.647059,0.00120359,2.56706
2.34262,1.81077,0.00118129,0.120609,-0.0022051,-0.0105461,2.23046,0.647059,0.00118129,2.56706
2.35532,1.82797,0.00113448,0.120513,-0.0022051,-0.0105461,2.27626,0.6,0.00113448,2.56503
2.37862,1.84568,0.00108629,0.120513,-0.0022051,-0.010642,2.29916,0.623529,0.00108629,2.56503
2.4007,1.85646,0.00105696,0.120417,-0.00210922,-0.010642,2.29458,0.635294,0.00105696,2.563
2.41321,1.87385,0.00100963,0.120417,-0.00210922,-0.0105461,2.2671,0.576471,0.00100963,2.563
2.4326,1.88178,0.000988054,0.120417,-0.00210922,-0.0105461,2.22588,0.564706,0.000988054,2.563
2.44435,1.89829,0.000943123,0.120322,-0.00201335,-0.0105461,2.2213,0.588235,0.000943123,2.56096
2.46768,1.90659,0.000920544,0.120322,-0.00201335,-0.0105461,2.22588,0.611765,0.000920544,2.56096
2.48752,1.92603,0.000867645,0.120226,-0.00201335,-0.0105461,2.24878,0.623529,0.000867645,2.55893
2.49916,1.94162,0.000825216,0.120226,-0.00210922,-0.0105461,2.29,0.623529,0.000825216,2.55893
2.50942,1.94976,0.000803076,0.120226,-0.0022051,-0.0105461,2.29916,0.635294,0.000803076,2.55893
2.52927,1.96468,0.000762478,0.120226,-0.0022051,-0.0105461,2.28542,0.564706,0.000762478,2.55893
2.5535,1.97518,0.000733904,0.12013,-0.0022051,-0.0105461,2.27626,0.129412,0.000733904,2.5569
2.56539,1.9943,0.000681866,0.12013,-0.00201335,-0.0104502,2.22588,-0.0352941,0.000681866,2.5569
2.58534,2.00273,0.000658923,0.12013,-0.00191748,-0.0104502,2.20298,-0.117647,0.000658923,2.5569
2.59723,2.01952,0.000613243,0.120034,-0.00172573,-0.0104502,2.20298,-0.0588235,0.000613243,2.55487
2.6167,2.02781,0.000590676,0.120034,-0.00162985,-0.0104502,2.23504,-0.0117647,0.000590676,2.55487
2.62925,2.04502,0.000543866,0.120034,-0.00162985,-0.0105461,2.24878,0,0.000543866,2.55487
2.65237,2.05291,0.000522373,0.120034,-0.00153398,-0.0105461,2.29,-0.0117647,0.000522373,2.55487
2.67339,2.07343,0.000466538,0.120034,-0.00143811,-0.0105461,2.30374,-0.0352941,0.000466538,2.55487
2.68511,2.08905,0.000424047,0.119938,-0.00143811,-0.0105461,2.28084,-0.0941176,0.000424047,2.55284
2.70422,2.09823,0.000399065,0.119938,-0.00143811,-0.0104502,2.24878,-0.0823529,0.000399065,2.55284
2.71626,2.11403,0.000356082,0.119938,-0.00134223,-0.0104502,2.2213,-0.105882,0.000356082,2.55284
2.73787,2.12208,0.000334159,0.119938,-0.00124636,-0.0104502,2.1984,-0.176471,0.000334159,2.55284
2.75016,2.14093,0.000282876,0.119938,-0.00115049,-0.0104502,2.19382,-0.176471,0.000282876,2.55284
2.76924,2.14888,0.000261237,0.119938,-0.00115049,-0.0104502,2.23504,-0.129412,0.000261237,2.55284
2.78108,2.16548,0.000216069,0.119842,-0.00105461,-0.0104502,2.2442,-0.129412,0.000216069,2.55081
2.8011,2.17388,0.000193203,0.119938,0.00115049,-0.0105461,2.27168,0.141176,0.000193203,2.55284
2.81308,2.19096,0.000146731,0.119938,0.00105461,-0.0105461,2.30374,3.08235,0.000146731,2.55284
2.83639,2.19898,0.000124912,0.120034,0.00824515,-0.0105461,2.35412,0.917647,0.000124912,2.55487
2.85679,2.21945,6.92022e-05,0.119938,0.00354733,-0.0104502,2.35412,2.64706,6.92022e-05,2.55284
2.86826,2.23463,2.78916e-05,0.120034,0.00747816,-0.0104502,2.27168,3.17647,2.78916e-05,2.55487
2.8876,2.24354,3.64848e-06,0.12013,0.00776578,-0.0104502,2.3129,3.51765,3.64848e-06,2.5569
2.89954,2.25928,-3.91874e-05,0.12013,0.00287621,-0.0104502,2.21214,0.647059,-3.91874e-05,2.5569
2.9218,2.26778,-6.23184e-05,0.120034,0.000575243,-0.0103544,2.1068,0.141176,-6.23184e-05,2.55487
2.93444,2.28707,-0.000114799,0.119938,-0.000575243,-0.0103544,2.08848,0,-0.000114799,2.55284
2.95391,2.29523,-0.000136991,0.120034,-0.00076699,-0.0103544,2.16176,-0.0235294,-0.000136991,2.55487
2.96616,2.3125,-0.00018399,0.119938,-0.000958738,-0.0103544,2.20756,0,-0.00018399,2.55284
2.98582,2.32084,-0.000206694,0.119938,-0.00115049,-0.0104502,2.31748,0,-0.000206694,2.55284
2.99715,2.3371,-0.000250949,0.119842,-0.00124636,-0.0104502,2.34038,-0.0470588,-0.000250949,2.55081
3.02028,2.34534,-0.000273354,0.119842,-0.00134223,-0.0104502,2.35412,-0.0117647,-0.000273354,2.55081
3.03901,2.36493,-0.000326658,0.119842,-0.00124636,-0.0104502,2.35412,-0.0941176,-0.000326658,2.55081
3.05247,2.38081,-0.000369873,0.119842,-0.00124636,-0.0104502,2.29458,-0.129412,-0.000369873,2.55081
3.07087,2.38955,-0.000393657,0.119842,-0.00115049,-0.0103544,2.2442,-0.0823529,-0.000393657,2.55081
3.08369,2.40547,-0.000436978,0.119842,-0.00115049,-0.0103544,2.2213,-0.129412,-0.000436978,2.55081
3.09682,2.41511,-0.000463209,0.119842,-0.00115049,-0.0103544,2.20298,-0.0470588,-0.000463209,2.55081
3.13178,2.43797,-0.000525407,0.119746,-0.00115049,-0.0103544,2.18924,-0.0823529,-0.000525407,2.54878
3.14477,2.45407,-0.000569241,0.119746,-0.00124636,-0.0103544,2.1984,-0.0470588,-0.000569241,2.54878
3.16321,2.46247,-0.000592091,0.119746,-0.00124636,-0.0103544,2.1984,0,-0.000592091,2.54878
3.17668,2.4795,-0.000638437,0.119651,-0.00134223,-0.0103544,2.21214,0.0470588,-0.000638437,2.54675
3.1979,2.48838,-0.000662591,0.119651,-0.00143811,-0.0104502,2.25336,0,-0.000662591,2.54675
3.21144,2.50737,-0.000714272,0.119651,-0.00153398,-0.0104502,2.27168,0,-0.000714272,2.54675
3.23008,2.51562,-0.000736709,0.119651,-0.00153398,-0.0104502,2.3129,0,-0.000736709,2.54675
3.24229,2.53206,-0.00078146,0.119555,-0.00153398,-0.0104502,2.31748,-0.0588235,-0.00078146,2.54472
3.26073,2.54021,-0.000803638,0.119555,-0.00153398,-0.0104502,2.30374,-0.0235294,-0.000803638,2.54472
3.27237,2.55594,-0.000846446,0.119555,-0.00143811,-0.0103544,2.28542,-0.0823529,-0.000846446,2.54472
3.29477,2.5643,-0.000869182,0.119555,-0.00143811,-0.0103544,2.21214,-0.0705882,-0.000869182,2.54472
3.30652,2.58304,-0.000920177,0.119555,-0.00134223,-0.0103544,2.1755,-0.0705882,-0.000920177,2.54472
3.3249,2.59704,-0.000958264,0.119555,-0.00134223,-0.0103544,2.15718,-0.0470588,-0.000958264,2.54472
3.3367,2.60694,-0.000985225,0.119459,-0.00134223,-0.0103544,2.17092,-0.0235294,-0.000985225,2.54269
3.35533,2.62111,-0.00102376,0.119459,-0.00143811,-0.0103544,2.21214,0,-0.00102376,2.54269
3.36697,2.63173,-0.00105267,0.119363,-0.00172573,-0.0103544,2.22588,0.105882,-0.00105267,2.54066
3.3894,2.64845,-0.00109818,0.119363,-0.00191748,-0.0103544,2.27168,0.0705882,-0.00109818,2.54066
3.41065,2.65956,-0.00112841,0.119267,-0.00230097,-0.0103544,2.29916,0.2,-0.00112841,2.53862
3.42344,2.67629,-0.00117393,0.119267,-0.00278034,-0.0103544,2.29458,0.223529,-0.00117393,2.53862
3.44095,2.68455,-0.0011964,0.119171,-0.00297209,-0.0103544,2.26252,0.317647,-0.0011964,2.53659
3.4522,2.69949,-0.00123705,0.119171,-0.00335558,-0.0103544,2.22588,0.388235,-0.00123705,2.53659
3.47538,2.70777,-0.0012596,0.119075,-0.0036432,-0.0103544,2.17092,0.447059,-0.0012596,2.53456
3.48861,2.72812,-0.00131497,0.119075,-0.00162985,-0.0103544,2.14802,0.835294,-0.00131497,2.53456
3.50741,2.74235,-0.00135367,0.119075,-0.00335558,-0.0103544,2.17092,0.529412,-0.00135367,2.53456
3.52575,2.75365,-0.00138442,0.118979,-0.00345146,-0.0103544,2.16176,0.341176,-0.00138442,2.53253
3.53965,2.76881,-0.00142568,0.118884,-0.00469782,-0.0103544,2.20756,0.8,-0.00142568,2.5305
3.56228,2.77839,-0.00145176,0.118788,-0.00565655,-0.0102585,2.19382,0.8,-0.00145176,2.52847
3.57484,2.79671,-0.0015016,0.118692,-0.00594418,-0.0103544,2.1984,0.752941,-0.0015016,2.52644
3.59496,2.80594,-0.00152672,0.118596,-0.00642354,-0.0103544,2.1984,0.917647,-0.00152672,2.52441
3.60747,2.82315,-0.00157356,0.1185,-0.00786165,-0.0103544,2.19382,0.176471,-0.00157356,2.52238
3.62693,2.8317,-0.00159682,0.118404,-0.0080534,-0.0103544,2.2213,0.541176,-0.00159682,2.52034
3.63955,2.84868,-0.00164302,0.118212,-0.00728641,-0.0102585,2.20756,0.188235,-0.00164302,2.51628
3.6625,2.85716,-0.00166611,0.118212,-0.00632767,-0.0103544,2.21214,0.752941,-0.00166611,2.51628
