time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
1.39229,1.33374,-0.36206,-0.0557027,-0.0534976,0.00757403,-1.41522,-2.91765,-0.36206,-1.18784
1.40146,1.3431,-0.363382,-0.056182,-0.0525388,0.00747816,-1.41064,-3.58824,-0.363382,-1.19806
1.40893,1.35309,-0.365427,-0.0567573,-0.0633726,0.00747816,-1.40148,-2.38824,-0.365427,-1.21031
1.41855,1.36269,-0.36666,-0.0571408,-0.0605922,0.00738228,-1.4198,-4.22353,-0.36666,-1.21848
1.42586,1.37282,-0.368241,-0.057716,-0.063085,0.00738228,-1.39232,-4.14118,-0.368241,-1.23073
1.43385,1.38217,-0.369627,-0.0581954,-0.0642354,0.00738228,-1.37858,-3.8,-0.369627,-1.24094
1.44219,1.3915,-0.37112,-0.0586748,-0.0676869,0.00728641,-1.39232,-3.84706,-0.37112,-1.25115
1.45101,1.40203,-0.372672,-0.0591541,-0.0693168,0.00728641,-1.39232,-3.63529,-0.372672,-1.26136
1.45933,1.41176,-0.373847,-0.0598253,-0.0661529,0.00728641,-1.38774,-4.35294,-0.373847,-1.27566
1.46793,1.42198,-0.375346,-0.0604005,-0.0680704,0.00728641,-1.374,-5.69412,-0.375346,-1.28791
1.47607,1.43141,-0.376951,-0.0609757,-0.0743981,0.00719053,-1.35568,-2.77647,-0.376951,-1.30016
1.4849,1.44202,-0.378551,-0.061551,-0.0778495,0.00719053,-1.36942,-3.21176,-0.378551,-1.31241
1.4931,1.45148,-0.379398,-0.0622221,-0.0697961,0.00709466,-1.36026,-4.25882,-0.379398,-1.3267
1.50255,1.46136,-0.380659,-0.0627973,-0.0689333,0.00709466,-1.33736,-4.71765,-0.380659,-1.33895
1.51099,1.4716,-0.382818,-0.0635643,-0.0852318,0.00699879,-1.31446,-3.37647,-0.382818,-1.35528
1.5189,1.48231,-0.383882,-0.0642354,-0.0788083,0.00709466,-1.3282,-3.49412,-0.383882,-1.36957
1.52728,1.49186,-0.384758,-0.0648107,-0.0718095,0.00709466,-1.30988,-5.23529,-0.384758,-1.38182
1.53538,1.50186,-0.386002,-0.0653859,-0.0712342,0.00699879,-1.2595,-3.68235,-0.386002,-1.39407
1.54494,1.51487,-0.387594,-0.0661529,-0.0702755,0.00690291,-1.21828,-3.14118,-0.387594,-1.41039
1.55159,1.52088,-0.388574,-0.0664405,-0.0749733,0.00690291,-1.20454,-2.29412,-0.388574,-1.41652
1.55994,1.53134,-0.389716,-0.0672075,-0.0718095,0.00690291,-1.22286,-2.25882,-0.389716,-1.43285
1.5696,1.54133,-0.390415,-0.0677828,-0.0609757,0.00690291,-1.2137,-3.16471,-0.390415,-1.44509
1.57697,1.55179,-0.391444,-0.068358,-0.0558944,0.00690291,-1.15416,-3.54118,-0.391444,-1.45734
1.58591,1.56268,-0.392928,-0.0687415,-0.0593459,0.00680704,-1.1221,-4.45882,-0.392928,-1.4655
1.59411,1.57264,-0.394505,-0.0693168,-0.0673993,0.00690291,-1.17706,-2.81176,-0.394505,-1.47774
1.60217,1.58239,-0.395537,-0.069892,-0.0648107,0.00699879,-1.24576,-1.76471,-0.395537,-1.48999
1.60884,1.59204,-0.395899,-0.0703714,-0.048608,0.00699879,-1.26408,-3.64706,-0.395899,-1.50019
1.63387,1.61261,-0.397576,-0.070659,-0.0335558,0.00690291,-1.1908,-3.57647,-0.397576,-1.50631
1.6536,1.63515,-0.399256,-0.0711384,-0.0145728,0.00642354,-0.95722,-4.14118,-0.399256,-1.51651
1.65986,1.65274,-0.401429,-0.0715219,-0.0185995,0.00632767,-0.89768,-2.6,-0.401429,-1.52467
1.67185,1.6638,-0.402636,-0.0717136,-0.0181201,0.0062318,-0.95264,-2.01176,-0.402636,-1.52875
1.68408,1.67857,-0.404072,-0.0719053,-0.0140934,0.00632767,-1.01218,-2.61176,-0.404072,-1.53283
1.69698,1.69587,-0.406075,-0.0720012,-0.0168738,0.00632767,-1.09462,-1.8,-0.406075,-1.53487
1.72551,1.71946,-0.408443,-0.072193,-0.0138058,0.00651942,-1.3053,-3.67059,-0.408443,-1.53895
1.74705,1.74939,-0.411554,-0.0723847,-0.0139017,0.00671117,-1.57094,0.105882,-0.411554,-1.54304
1.77018,1.7796,-0.414488,-0.0723847,-0.0112172,0.00671117,-1.603,0.2,-0.414488,-1.54304
1.78511,1.80614,-0.41707,-0.0723847,-0.0104502,0.00671117,-1.5801,0.282353,-0.41707,-1.54304
1.79712,1.82122,-0.418475,-0.0723847,-0.00920388,0.00671117,-1.5343,0.317647,-0.418475,-1.54304
1.80902,1.8387,-0.420118,-0.0723847,-0.00862864,0.00671117,-1.49308,0.317647,-0.420118,-1.54304
1.81779,1.8501,-0.421172,-0.0723847,-0.00814927,0.00671117,-1.47934,0.317647,-0.421172,-1.54304
1.82528,1.85935,-0.422011,-0.0723847,-0.00757403,0.00671117,-1.46102,0.305882,-0.422011,-1.54304
1.83389,1.87045,-0.423018,-0.0723847,-0.00709466,0.00671117,-1.45644,0.282353,-0.423018,-1.54304
1.84192,1.88068,-0.42394,-0.0723847,-0.00671117,0.00661529,-1.45644,0.282353,-0.42394,-1.54304
1.85026,1.89129,-0.424905,-0.0723847,-0.00671117,0.00671117,-1.44728,0.305882,-0.424905,-1.54304
1.85808,1.90149,-0.425809,-0.0723847,-0.00632767,0.00661529,-1.45644,0.305882,-0.425809,-1.54304
1.86617,1.91178,-0.426708,-0.0723847,-0.0058483,0.00661529,-1.4656,0.282353,-0.426708,-1.54304
1.8743,1.92214,-0.427614,-0.0723847,-0.00556068,0.00661529,-1.4656,0.258824,-0.427614,-1.54304
1.88288,1.93326,-0.428438,-0.0722888,-0.0018216,0.00661529,-1.4427,2.61176,-0.428438,-1.541
1.89132,1.94403,-0.428145,-0.072193,0.0282828,0.00651942,-1.3282,2.02353,-0.428145,-1.53895
1.89986,1.95522,-0.429079,-0.0719053,0.0292415,0.00632767,-1.13126,1.30588,-0.429079,-1.53283
1.90798,1.96558,-0.430138,-0.0717136,0.0251189,0.0062318,-1.03508,0.4,-0.430138,-1.52875
1.9161,1.97593,-0.430894,-0.0715219,0.0282828,0.0062318,-0.97096,0.411765,-0.430894,-1.52467
1.92494,1.98762,-0.431934,-0.0712342,0.0270364,0.00613592,-0.92974,0.8,-0.431934,-1.51855
1.93467,1.99839,-0.432187,-0.0709466,0.0432391,0.00604005,-0.90684,-0.305882,-0.432187,-1.51243
1.94205,2.00975,-0.433034,-0.0704672,0.0457318,0.00594418,-0.83814,0.529412,-0.433034,-1.50223
1.95106,2.0215,-0.434266,-0.0701796,0.0392124,0.0058483,-0.83814,0.964706,-0.434266,-1.49611
1.95924,2.03229,-0.435169,-0.0697961,0.038733,0.0058483,-0.93432,2.48235,-0.435169,-1.48795
1.96711,2.04266,-0.435641,-0.0694126,0.0481286,0.00594418,-1.02592,2.07059,-0.435641,-1.47978
1.97487,2.05269,-0.436103,-0.0690291,0.056949,0.00594418,-1.06256,2.31765,-0.436103,-1.47162
1.98339,2.06379,-0.436599,-0.0685498,0.0670158,0.0058483,-1.05798,0.870588,-0.436599,-1.46142
1.99195,2.07521,-0.437153,-0.0677828,0.0761238,0.0058483,-1.02134,0.564706,-0.437153,-1.44509
2.00019,2.08576,-0.438551,-0.0673034,0.0617427,0.0058483,-0.99386,2.44706,-0.438551,-1.43489
2.00967,2.0967,-0.439473,-0.066824,0.0601129,0.0058483,-1.06256,2.15294,-0.439473,-1.42468
2.01695,2.10819,-0.440189,-0.0661529,0.0647148,0.00594418,-1.18164,0.894118,-0.440189,-1.41039
2.02651,2.11921,-0.440606,-0.0656736,0.0760279,0.00594418,-1.2366,1.45882,-0.440606,-1.40019
2.03485,2.13071,-0.440668,-0.0649066,0.0974078,0.0058483,-1.19538,1.83529,-0.440668,-1.38386
2.04294,2.14134,-0.441645,-0.0641396,0.0931893,0.00575243,-1.08546,0.941176,-0.441645,-1.36753
2.05006,2.15226,-0.442574,-0.0633726,0.0906007,0.00565655,-1.02592,0.376471,-0.442574,-1.3512
2.05945,2.16293,-0.443331,-0.0627973,0.0918471,0.00565655,-0.99386,2.41176,-0.443331,-1.33895
2.06695,2.17456,-0.444199,-0.0619345,0.091943,0.00575243,-0.98012,3.72941,-0.444199,-1.32057
2.07494,2.18536,-0.445152,-0.0612634,0.0879163,0.00565655,-0.96638,2.51765,-0.445152,-1.30628
2.08447,2.19645,-0.445436,-0.0605922,0.102201,0.00575243,-1.01676,1.84706,-0.445436,-1.29199
2.09557,2.20843,-0.446058,-0.0594418,0.109104,0.00565655,-0.94348,3.23529,-0.446058,-1.26749
2.10401,2.22159,-0.446382,-0.0582913,0.12617,0.00556068,-0.87936,1.15294,-0.446382,-1.24298
2.11209,2.23522,-0.447295,-0.0573325,0.128279,0.00546481,-0.79692,1.55294,-0.447295,-1.22256
2.12097,2.24572,-0.448232,-0.0563738,0.12339,0.00546481,-0.75112,2.47059,-0.448232,-1.20214
2.13262,2.25799,-0.448861,-0.0553192,0.130197,0.00546481,-0.7557,2.64706,-0.448861,-1.17968
2.14402,2.27145,-0.449507,-0.0536893,0.138729,0.00527306,-0.72364,2.57647,-0.449507,-1.14495
2.15597,2.29047,-0.450794,-0.0522512,0.140263,0.00527306,-0.687,2.54118,-0.450794,-1.11431
2.16604,2.30542,-0.451484,-0.0506214,0.150138,0.00527306,-0.65036,2.77647,-0.451484,-1.07958
2.17605,2.32013,-0.452515,-0.0491833,0.149947,0.00517719,-0.61372,3.97647,-0.452515,-1.04894
2.18862,2.33304,-0.453204,-0.0476493,0.155603,0.00508131,-0.59082,1.47059,-0.453204,-1.01625
2.19627,2.34909,-0.454026,-0.0457318,0.163465,0.00517719,-0.56792,4.25882,-0.454026,-0.975383
2.20962,2.36553,-0.454706,-0.0446772,0.175928,0.00508131,-0.54502,2.62353,-0.454706,-0.952905
2.21908,2.37931,-0.455387,-0.0423762,0.183119,0.00498544,-0.50838,3.63529,-0.455387,-0.903859
2.23176,2.3944,-0.456741,-0.0407464,0.173627,0.00479369,-0.00458,2.96471,-0.456741,-0.869114
2.24105,2.4096,-0.458036,-0.0386371,0.16567,0.00488956,-0.49006,3.02353,-0.458036,-0.824148
2.25359,2.42241,-0.458321,-0.0371032,0.181968,0.00488956,-0.51296,4.92941,-0.458321,-0.791443
2.26266,2.43996,-0.459116,-0.0348022,0.19261,0.00479369,-0.4809,1.15294,-0.459116,-0.742382
2.27321,2.45524,-0.460042,-0.0331723,0.195007,0.00479369,-0.4351,2.37647,-0.460042,-0.707627
2.28377,2.46915,-0.460688,-0.0312549,0.202773,0.00479369,-0.39388,3.83529,-0.460688,-0.666738
2.29656,2.48545,-0.461524,-0.0291456,0.209484,0.00469782,-0.35724,1.88235,-0.461524,-0.621756
2.30494,2.49977,-0.46227,-0.0264612,0.214949,0.00450607,-0.3206,1.84706,-0.46227,-0.564503
2.31895,2.51153,-0.463192,-0.0248313,0.210251,0.00441019,-0.24732,2.76471,-0.463192,-0.529741
2.32891,2.53331,-0.465146,-0.022051,0.193761,0.00431432,-0.2748,3.45882,-0.465146,-0.470436
2.33835,2.54464,-0.465768,-0.0200376,0.196829,0.00421845,-0.30686,1.78824,-0.465768,-0.42749
2.34994,2.56008,-0.466671,-0.0183119,0.199226,0.00421845,-0.3435,1.84706,-0.466671,-0.390677
2.36041,2.57695,-0.46796,-0.0160109,0.192515,0.00412257,-0.43052,3.90588,-0.46796,-0.341591
