time,q_meas,q_gear_meas ,dq_meas,q_spring_meas,tau_current,tau_sensor
1.61594,2.55695,2.5581,-0.505063,-0.0167779,3.38824,10.0119
1.62394,2.55293,2.55389,-0.530278,-0.016682,5.32941,10.1813
1.63193,2.549,2.54957,-0.515897,-0.016682,0.847059,10.2684
1.63999,2.54497,2.54545,-0.506885,-0.016682,5.85882,10.3554
1.64794,2.54094,2.54142,-0.548398,-0.0168738,4.90588,10.3279
1.65594,2.53682,2.53749,-0.533729,-0.0169697,1.55294,10.3004
1.66394,2.5326,2.53327,-0.553288,-0.0167779,4.29412,10.1722
1.672,2.52838,2.52896,-0.56393,-0.0165862,5.48235,10.0531
1.67994,2.52426,2.52455,-0.542454,-0.0164903,5.68235,10.0806
1.68794,2.52004,2.52043,-0.536126,-0.016682,4.12941,10.1584
1.69645,2.51592,2.51659,-0.536222,-0.0170655,1.97647,10.2821
1.70398,2.5117,2.51266,-0.543892,-0.017449,4.70588,10.4607
1.71194,2.50748,2.50854,-0.547056,-0.017449,5.21176,10.5523
1.71995,2.50326,2.50422,-0.592788,-0.017449,4.6,10.6439
1.72806,2.49905,2.49972,-0.588665,-0.0173532,3.55294,10.7401
1.73597,2.49473,2.49512,-0.585214,-0.0172573,4.70588,10.7859
1.74394,2.49042,2.4909,-0.588282,-0.017449,3.17647,10.6989
1.75194,2.48601,2.48677,-0.578119,-0.0177367,2.95294,10.6622
1.76001,2.48169,2.48227,-0.58531,-0.0177367,4.43529,10.7951
1.76795,2.47728,2.47786,-0.562971,-0.0177367,3.90588,10.9554
1.77594,2.47297,2.47335,-0.556739,-0.0179284,3.95294,11.1294
1.78394,2.46865,2.46904,-0.562971,-0.018216,3.8,11.3401
1.79201,2.46424,2.46501,-0.58042,-0.0187913,3.02353,11.4912
1.79994,2.45983,2.46079,-0.569299,-0.0190789,2.11765,11.6057
1.80794,2.45542,2.45648,-0.592308,-0.0192706,4.30588,11.6653
1.81594,2.45092,2.45178,-0.592788,-0.0190789,6.25882,11.7019
1.82402,2.44641,2.44699,-0.631712,-0.0188871,7.45882,11.7477
1.83199,2.44191,2.44219,-0.606689,-0.0187913,10.1412,11.7569
